http://www.igsnrr.cas.cn/news/picnews/202109/t20210926_6214752.html,科技部副部长张雨东调研地理资源所
http://www.igsnrr.cas.cn/news/picnews/202109/t20210901_6179326.html,地理资源所第五届“感受地理之美”优秀大学生夏令营成功举办
http://www.igsnrr.cas.cn/news/picnews/202107/t20210714_6133278.html,全国政协专题调研黑土粮仓齐齐哈尔示范区
http://www.igsnrr.cas.cn/news/picnews/202107/t20210702_6125571.html,地理资源所组织收看习近平总书记在庆祝中国共产党成立100周年大会上的重要讲话并引发所内科研人员热烈反响
http://www.igsnrr.cas.cn/news/picnews/202107/t20210702_6125717.html,地理资源所举办2020届和2021届研究生毕业典礼
http://www.igsnrr.cas.cn/news/picnews/202106/t20210621_6115077.html,张涛调研“黑土粮仓”齐齐哈尔示范区
http://www.igsnrr.cas.cn/news/picnews/202105/t20210528_6043606.html,地理资源所成功举办2021年第十七届公众科学日系列活动
http://www.igsnrr.cas.cn/news/picnews/202104/t20210426_5997940.html,余欣荣调研地理资源所
http://www.igsnrr.cas.cn/news/picnews/202103/t20210304_5969108.html,全国脱贫攻坚总结表彰大会隆重举行  地理资源所科研团队获得表彰
http://www.igsnrr.cas.cn/news/picnews/202103/t20210304_5969106.html,“国家精准扶贫工作成效第三方评估中国科学院地理科学与资源研究所团队”被授予“全国脱贫攻坚先进集体”
http://www.igsnrr.cas.cn/news/picnews/202102/t20210222_5892815.html,阴和俊副院长调研地理资源所
http://www.igsnrr.cas.cn/news/picnews/202102/t20210218_5892551.html,地理资源所召开2021年度工作会议
http://www.igsnrr.cas.cn/news/picnews/202101/t20210111_5854434.html,中国科学院特别专项“新疆可持续发展研究”2020年度进展汇报会在京召开
http://www.igsnrr.cas.cn/news/picnews/202101/t20210107_5853541.html,地理资源所所史研讨会暨所史馆开馆活动在京举行
http://www.igsnrr.cas.cn/news/picnews/202012/t20201217_5824556.html,张亚平副院长调研地理资源所相关工作
http://www.igsnrr.cas.cn/news/picnews/202012/t20201204_5808521.html,地理资源所“十三五”时期“一三五”规划以优异成绩通过验收
http://www.igsnrr.cas.cn/news/picnews/202012/t20201202_5805953.html,2020年国家精准扶贫工作成效第三方评估启动暨培训会在京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201118_5754704.html,“一带一路”减贫与发展联盟成立大会暨“全球可持续减贫与发展”学术研讨会在云南临沧举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725960.html,白春礼院长调研地理资源所相关工作
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725959.html,中科院党组巡视组巡视地理资源所工作动员会召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725958.html,地理资源所召开2020年度工作会议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725957.html,地理资源所召开2019年度学术年会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725956.html,2019年国家精准扶贫工作成效第三方评估启动
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725955.html,地理资源所ESI学科论文指标表现优异
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725954.html,地理资源所举办2019届研究生毕业典礼
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725953.html,地理资源所召开党委中心组学习扩大会暨主题教育动员部署会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725952.html,莫桑比克农业部部长访问地理资源所
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725951.html,“美丽中国生态文明建设科技工程”先导专项启动
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725950.html,地理资源所召开2019年度工作会议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725949.html,地理资源所ESI学科论文指标稳居院属机构前列
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725948.html,地理资源所召开2018年度学术年会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725947.html,地理资源所与中国地质大学（武汉）签署战略合作协议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725946.html,2018年国家精准扶贫工作成效第三方评估启动暨培训会在京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725944.html,何岩调研禹城综合试验站
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725945.html,白春礼考察千烟洲试验站
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725943.html,中国共产党中国科学院地理科学与资源研究所第五次代表大会胜利召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725942.html,地理资源所与俄罗斯科学院多家研究所签署国际合作协议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725941.html,地理资源所科技论文产出持续位居全国研究机构前列
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725940.html,侯建国调研地理资源所
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725939.html,地理资源所召开新一届领导班子宣布会议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725938.html,地理资源所举行2018级新生开学典礼
